equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq01909,12,0.9434,44702,44702,4276,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01910,12,0.9434,44690,44690,4275,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01911,12,0.9434,44678,44678,4274,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01912,12,0.9434,44666,44666,4273,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01913,12,0.9434,44654,44654,4272,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02197,12,0.9434,44702,44702,4277,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02198,12,0.9434,44690,44690,4276,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02199,12,0.9434,44678,44678,4275,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02200,12,0.9434,44666,44666,4274,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02201,12,0.9434,44654,44654,4273,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02202,12,0.9434,44642,44642,4272,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02206,12,0.9434,44642,44642,4272,56.604,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00467,8,0.8997,61021,61021,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00468,8,0.8997,61013,61013,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00898,8,0.8997,61020,61020,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00899,8,0.8997,61012,61012,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00900,8,0.8997,61004,61004,7578,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01187,8,0.8997,61012,61012,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01188,8,0.8997,61004,61004,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01617,8,0.8997,61019,61019,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01618,8,0.8997,61011,61011,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01619,8,0.8997,61003,61003,7578,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01620,8,0.8997,60995,60995,7577,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01906,8,0.8997,61011,61011,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01907,8,0.8997,61003,61003,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01908,8,0.8997,60995,60995,7578,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02195,8,0.8997,61003,61003,7580,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02196,8,0.8997,60995,60995,7579,53.982,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00454,8,0.8996,61077,61077,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00455,8,0.8996,61069,61069,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00456,8,0.8996,61061,61061,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00457,8,0.8996,61053,61053,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00458,8,0.8996,61045,61045,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00459,8,0.8996,61037,61037,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00460,8,0.8996,61077,61077,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00461,8,0.8996,61069,61069,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00462,8,0.8996,61061,61061,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00463,8,0.8996,61053,61053,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00464,8,0.8996,61045,61045,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00465,8,0.8996,61037,61037,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00466,8,0.8996,61029,61029,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00886,8,0.8996,61076,61076,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00887,8,0.8996,61068,61068,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00888,8,0.8996,61060,61060,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00889,8,0.8996,61052,61052,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00890,8,0.8996,61044,61044,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00891,8,0.8996,61036,61036,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00892,8,0.8996,61068,61068,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00893,8,0.8996,61060,61060,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00894,8,0.8996,61052,61052,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00895,8,0.8996,61044,61044,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00896,8,0.8996,61036,61036,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00897,8,0.8996,61028,61028,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01175,8,0.8996,61068,61068,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01176,8,0.8996,61060,61060,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01177,8,0.8996,61052,61052,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01178,8,0.8996,61044,61044,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01179,8,0.8996,61036,61036,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01180,8,0.8996,61068,61068,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01181,8,0.8996,61060,61060,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01182,8,0.8996,61052,61052,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01183,8,0.8996,61044,61044,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01184,8,0.8996,61036,61036,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01185,8,0.8996,61028,61028,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01186,8,0.8996,61020,61020,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01606,8,0.8996,61075,61075,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01607,8,0.8996,61067,61067,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01608,8,0.8996,61059,61059,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01609,8,0.8996,61051,61051,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01610,8,0.8996,61043,61043,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01611,8,0.8996,61035,61035,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01612,8,0.8996,61059,61059,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01613,8,0.8996,61051,61051,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01614,8,0.8996,61043,61043,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01615,8,0.8996,61035,61035,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01616,8,0.8996,61027,61027,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01895,8,0.8996,61067,61067,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01896,8,0.8996,61059,61059,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01897,8,0.8996,61051,61051,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01898,8,0.8996,61043,61043,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01899,8,0.8996,61035,61035,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01900,8,0.8996,61059,61059,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01901,8,0.8996,61051,61051,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01902,8,0.8996,61043,61043,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01903,8,0.8996,61035,61035,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01904,8,0.8996,61027,61027,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01905,8,0.8996,61019,61019,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02184,8,0.8996,61059,61059,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02185,8,0.8996,61051,61051,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02186,8,0.8996,61043,61043,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02187,8,0.8996,61035,61035,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02188,8,0.8996,61059,61059,7587,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02189,8,0.8996,61051,61051,7586,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02190,8,0.8996,61043,61043,7585,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02191,8,0.8996,61035,61035,7584,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02192,8,0.8996,61027,61027,7583,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02193,8,0.8996,61019,61019,7582,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02194,8,0.8996,61011,61011,7581,53.976,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00451,8,0.8995,61101,61101,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00452,8,0.8995,61093,61093,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00453,8,0.8995,61085,61085,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00883,8,0.8995,61100,61100,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00884,8,0.8995,61092,61092,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00885,8,0.8995,61084,61084,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01171,8,0.8995,61100,61100,7591,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01172,8,0.8995,61092,61092,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01173,8,0.8995,61084,61084,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01174,8,0.8995,61076,61076,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01603,8,0.8995,61099,61099,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01604,8,0.8995,61091,61091,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01605,8,0.8995,61083,61083,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01891,8,0.8995,61099,61099,7591,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01892,8,0.8995,61091,61091,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01893,8,0.8995,61083,61083,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01894,8,0.8995,61075,61075,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02179,8,0.8995,61099,61099,7592,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02180,8,0.8995,61091,61091,7591,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02181,8,0.8995,61083,61083,7590,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02182,8,0.8995,61075,61075,7589,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02183,8,0.8995,61067,61067,7588,53.97,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00503,5,0.8787,64293,64293,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00504,5,0.8787,64288,64288,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00934,5,0.8787,64292,64292,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00935,5,0.8787,64287,64287,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00936,5,0.8787,64282,64282,9164,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01223,5,0.8787,64287,64287,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01224,5,0.8787,64282,64282,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01653,5,0.8787,64291,64291,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01654,5,0.8787,64286,64286,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01655,5,0.8787,64281,64281,9164,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01656,5,0.8787,64276,64276,9163,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01942,5,0.8787,64286,64286,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01943,5,0.8787,64281,64281,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01944,5,0.8787,64276,64276,9164,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02231,5,0.8787,64281,64281,9166,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02232,5,0.8787,64276,64276,9165,52.722,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00489,5,0.8786,64333,64333,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00490,5,0.8786,64328,64328,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00491,5,0.8786,64323,64323,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00492,5,0.8786,64318,64318,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00493,5,0.8786,64313,64313,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00494,5,0.8786,64308,64308,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00495,5,0.8786,64303,64303,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00496,5,0.8786,64328,64328,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00497,5,0.8786,64323,64323,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00498,5,0.8786,64318,64318,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00499,5,0.8786,64313,64313,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00500,5,0.8786,64308,64308,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00501,5,0.8786,64303,64303,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00502,5,0.8786,64298,64298,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00921,5,0.8786,64332,64332,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00922,5,0.8786,64327,64327,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00923,5,0.8786,64322,64322,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00924,5,0.8786,64317,64317,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00925,5,0.8786,64312,64312,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00926,5,0.8786,64307,64307,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00927,5,0.8786,64302,64302,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00928,5,0.8786,64322,64322,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00929,5,0.8786,64317,64317,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00930,5,0.8786,64312,64312,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00931,5,0.8786,64307,64307,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00932,5,0.8786,64302,64302,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00933,5,0.8786,64297,64297,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01210,5,0.8786,64327,64327,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01211,5,0.8786,64322,64322,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01212,5,0.8786,64317,64317,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01213,5,0.8786,64312,64312,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01214,5,0.8786,64307,64307,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01215,5,0.8786,64302,64302,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01216,5,0.8786,64322,64322,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01217,5,0.8786,64317,64317,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01218,5,0.8786,64312,64312,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01219,5,0.8786,64307,64307,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01220,5,0.8786,64302,64302,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01221,5,0.8786,64297,64297,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01222,5,0.8786,64292,64292,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01641,5,0.8786,64331,64331,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01642,5,0.8786,64326,64326,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01643,5,0.8786,64321,64321,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01644,5,0.8786,64316,64316,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01645,5,0.8786,64311,64311,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01646,5,0.8786,64306,64306,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01647,5,0.8786,64301,64301,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01648,5,0.8786,64316,64316,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01649,5,0.8786,64311,64311,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01650,5,0.8786,64306,64306,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01651,5,0.8786,64301,64301,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01652,5,0.8786,64296,64296,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01930,5,0.8786,64326,64326,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01931,5,0.8786,64321,64321,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01932,5,0.8786,64316,64316,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01933,5,0.8786,64311,64311,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01934,5,0.8786,64306,64306,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01935,5,0.8786,64301,64301,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01936,5,0.8786,64316,64316,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01937,5,0.8786,64311,64311,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01938,5,0.8786,64306,64306,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01939,5,0.8786,64301,64301,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01940,5,0.8786,64296,64296,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01941,5,0.8786,64291,64291,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02219,5,0.8786,64321,64321,9174,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02220,5,0.8786,64316,64316,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02221,5,0.8786,64311,64311,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02222,5,0.8786,64306,64306,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02223,5,0.8786,64301,64301,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02224,5,0.8786,64316,64316,9173,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02225,5,0.8786,64311,64311,9172,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02226,5,0.8786,64306,64306,9171,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02227,5,0.8786,64301,64301,9170,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02228,5,0.8786,64296,64296,9169,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02229,5,0.8786,64291,64291,9168,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02230,5,0.8786,64286,64286,9167,52.716,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00487,5,0.8785,64343,64343,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00488,5,0.8785,64338,64338,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00919,5,0.8785,64342,64342,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00920,5,0.8785,64337,64337,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01207,5,0.8785,64342,64342,9177,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01208,5,0.8785,64337,64337,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01209,5,0.8785,64332,64332,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01639,5,0.8785,64341,64341,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01640,5,0.8785,64336,64336,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01927,5,0.8785,64341,64341,9177,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01928,5,0.8785,64336,64336,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01929,5,0.8785,64331,64331,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02215,5,0.8785,64341,64341,9178,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
